source	country	t_key	old_icon	new_canonical	confidence	why
rosknroll_fi		LAS	Icons.GLASS_COLORED	GLASS_COLORED	high	already Icons reference
rosknroll_fi		MET	Icons.METAL	METAL	high	already Icons reference
rosknroll_fi		MUO	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
rosknroll_fi		SE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
roslagsvatten_se		Matavfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
roslagsvatten_se		Rest- matavfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
roslagsvatten_se		Restavfall	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
roslagsvatten_se		Slam	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
rother_gov_uk		garden	mdi:leaf	GARDEN	medium	keyword: 'garden' (icon hint disagreed: ORGANIC)
rother_gov_uk		recycling	mdi:recycle	RECYCLING	medium	icon-only: mdi:recycle → RECYCLING
rother_gov_uk		refuse	mdi:trash-can	GENERAL_WASTE	high	keyword: 'refuse' + icon agrees
rotherham_gov_uk		Black bin	mdi:recycle	RECYCLING	medium	icon-only: mdi:recycle → RECYCLING
rotherham_gov_uk		Brown bin	mdi:leaf	BIO_KITCHEN	medium	keyword: 'brown bin' (icon hint disagreed: ORGANIC)
rotherham_gov_uk		Green bin	mdi:package-variant	PAPER	medium	icon-only: mdi:package-variant → PAPER
rotherham_gov_uk		Pink lid bin	mdi:trash-can	GENERAL_WASTE	medium	icon-only: mdi:trash-can → GENERAL_WASTE
rotorua_lakes_council_nz		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
rotorua_lakes_council_nz		Rubbish	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
roundlookup_uk		Garden	Icons.GARDEN	GARDEN	high	already Icons reference
roundlookup_uk		Non-recyclable	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
roundlookup_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
roundrocktexas_gov	us	Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
roundrocktexas_gov	us	Trash	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
rova_nl	nl	Gft	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
rova_nl	nl	Glas	Icons.GLASS	GLASS	high	already Icons reference
rova_nl	nl	Kerstboom	Icons.CHRISTMAS_TREE	CHRISTMAS_TREE	high	already Icons reference
rova_nl	nl	Papier	Icons.PAPER	PAPER	high	already Icons reference
rova_nl	nl	Pmd	Icons.RECYCLING	RECYCLING	high	already Icons reference
rova_nl	nl	Restafval	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
rova_nl	nl	Snoeiafval	Icons.GARDEN	GARDEN	high	already Icons reference
rova_nl	nl	Textiel	Icons.TEXTILE	TEXTILE	high	already Icons reference
royalgreenwich_gov_uk		food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
royalgreenwich_gov_uk		garden	Icons.GARDEN	GARDEN	high	already Icons reference
royalgreenwich_gov_uk		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
rueil_malmaison_fr		Déchets Végétaux	Icons.ORGANIC	ORGANIC	high	already Icons reference
rueil_malmaison_fr		Emballages	Icons.RECYCLING	RECYCLING	high	already Icons reference
rueil_malmaison_fr		Encombrants	Icons.BULKY	BULKY	high	already Icons reference
rueil_malmaison_fr		Ordures Ménagères	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
rueil_malmaison_fr		Verre	Icons.GLASS	GLASS	high	already Icons reference
rugby_gov_uk		garden	Icons.GARDEN	GARDEN	high	already Icons reference
rugby_gov_uk		recycl	Icons.RECYCLING	RECYCLING	high	already Icons reference
rugby_gov_uk		refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
rugby_gov_uk		rubbish	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
runnymede_gov_uk		Food caddy	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
runnymede_gov_uk		Garden waste	Icons.GARDEN	GARDEN	high	already Icons reference
runnymede_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
runnymede_gov_uk		Refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
rushcliffe_gov_uk		blue	Icons.PAPER	PAPER	high	already Icons reference
rushcliffe_gov_uk		garden waste	Icons.GARDEN	GARDEN	high	already Icons reference
rushcliffe_gov_uk		glass	Icons.GLASS	GLASS	high	already Icons reference
rushcliffe_gov_uk		grey	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
rushmoor_gov_uk		FoodWaste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
rushmoor_gov_uk		GardenWaste	Icons.GARDEN	GARDEN	high	already Icons reference
rushmoor_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
rushmoor_gov_uk		Refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
rv_de		Biotonne	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
rv_de		Gelbe	Icons.RECYCLING	RECYCLING	high	already Icons reference
rv_de		Papiertonne	Icons.PAPER	PAPER	high	already Icons reference
rv_de		Restmuelltonne	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ryde_nsw_gov_au		General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
ryde_nsw_gov_au		Green Waste	Icons.GARDEN	GARDEN	high	already Icons reference
ryde_nsw_gov_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
saalfelden_at	at	Altpapier	Icons.PAPER	PAPER	high	already Icons reference
saalfelden_at	at	Biomüll	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
saalfelden_at	at	Christbaum	Icons.CHRISTMAS_TREE	CHRISTMAS_TREE	high	already Icons reference
saalfelden_at	at	Gelbe Tonne	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
saalfelden_at	at	Gelber Sack	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
saalfelden_at	at	Papier	Icons.PAPER	PAPER	high	already Icons reference
saalfelden_at	at	Problemstoff	Icons.HAZARDOUS	HAZARDOUS	high	already Icons reference
saalfelden_at	at	Restmüll	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
saalfelden_at	at	Sperrmüll	Icons.BULKY	BULKY	high	already Icons reference
saalfelden_at	at	Weihnachtsbaum	Icons.CHRISTMAS_TREE	CHRISTMAS_TREE	high	already Icons reference
saguenay_ca		Compostage	Icons.ORGANIC	ORGANIC	high	already Icons reference
saguenay_ca		Ordures	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
saguenay_ca		Recyclage	Icons.RECYCLING	RECYCLING	high	already Icons reference
salford_gov_uk		Blue recycling (paper and card)	Icons.PAPER	PAPER	high	already Icons reference
salford_gov_uk		Brown recycling (bottles and cans)	Icons.GLASS	GLASS	high	already Icons reference
salford_gov_uk		Domestic waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
salford_gov_uk		Food and garden waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
samiljo_se		FKARL1	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		FKARL1-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		FKARL1-HK	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		FKARL1-HK-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		FKARL2	Icons.RECYCLING	RECYCLING	high	already Icons reference
samiljo_se		FKARL2-H	Icons.RECYCLING	RECYCLING	high	already Icons reference
samiljo_se		FOSORT	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		FOSORT-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		FREST	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		FREST-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		FREST-HK	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		FREST-HK-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		HKARL1	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		HKARL1-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		HKARL1-HK	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		HKARL1-HK-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		HKARL2	Icons.RECYCLING	RECYCLING	high	already Icons reference
samiljo_se		HKARL2-H	Icons.RECYCLING	RECYCLING	high	already Icons reference
samiljo_se		HMAT	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
samiljo_se		HMAT-H	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
samiljo_se		HOSORT	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		HOSORT-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		HREST	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		HREST-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		HREST-HK	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		HREST-HK-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
samiljo_se		TRG	Icons.ORGANIC	ORGANIC	high	already Icons reference
samiljo_se		TRG-H	Icons.ORGANIC	ORGANIC	high	already Icons reference
sammelkalender_ch		Alteisen/Metall	Icons.METAL	METAL	high	already Icons reference
sammelkalender_ch		Christbaum	Icons.CHRISTMAS_TREE	CHRISTMAS_TREE	high	already Icons reference
sammelkalender_ch		Grüngut	Icons.ORGANIC	ORGANIC	high	already Icons reference
sammelkalender_ch		Karton	Icons.PAPER	PAPER	high	already Icons reference
sammelkalender_ch		Kehricht	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sammelkalender_ch		Papier	Icons.PAPER	PAPER	high	already Icons reference
sanantonio_gov	us	Brush	Icons.GARDEN	GARDEN	high	already Icons reference
sanantonio_gov	us	Bulky	Icons.BULKY	BULKY	high	already Icons reference
sanantonio_gov	us	Garbage	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sanantonio_gov	us	Organics	Icons.ORGANIC	ORGANIC	high	already Icons reference
sanantonio_gov	us	Recycle	Icons.RECYCLING	RECYCLING	high	already Icons reference
sandiego_gov	us	Organics	Icons.ORGANIC	ORGANIC	high	already Icons reference
sandiego_gov	us	Recyclables	Icons.RECYCLING	RECYCLING	high	already Icons reference
sandiego_gov	us	Trash	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sandnes_no		Bio	Icons.ORGANIC	ORGANIC	high	already Icons reference
sandnes_no		Juletre	Icons.CHRISTMAS_TREE	CHRISTMAS_TREE	high	already Icons reference
sandnes_no		Papir	Icons.PAPER	PAPER	high	already Icons reference
sandnes_no		Papp/papir	Icons.PAPER	PAPER	high	already Icons reference
sandnes_no		Restavfall	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sandnes_no		Våtorganisk avfall	Icons.ORGANIC	ORGANIC	high	already Icons reference
sandwell_gov_uk	uk	Food Waste (Brown)	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
sandwell_gov_uk	uk	Garden Waste (Green)	Icons.GARDEN	GARDEN	high	already Icons reference
sandwell_gov_uk	uk	Household Waste (Grey)	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sandwell_gov_uk	uk	Recycling (Blue)	Icons.RECYCLING	RECYCLING	high	already Icons reference
saver_nl	nl	GFT	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
saver_nl	nl	Glas	Icons.GLASS	GLASS	high	already Icons reference
saver_nl	nl	Kerstboom	Icons.CHRISTMAS_TREE	CHRISTMAS_TREE	high	already Icons reference
saver_nl	nl	PBD	Icons.RECYCLING	RECYCLING	high	already Icons reference
saver_nl	nl	PMD	Icons.RECYCLING	RECYCLING	high	already Icons reference
saver_nl	nl	Papier	Icons.PAPER	PAPER	high	already Icons reference
saver_nl	nl	Plastic	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
saver_nl	nl	Restafval	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
saver_nl	nl	Snoeiafval	Icons.GARDEN	GARDEN	high	already Icons reference
saver_nl	nl	Textiel	Icons.TEXTILE	TEXTILE	high	already Icons reference
scambs_gov_uk		DOMESTIC	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
scambs_gov_uk		ORGANIC	Icons.ORGANIC	ORGANIC	high	already Icons reference
scambs_gov_uk		RECYCLE	Icons.RECYCLING	RECYCLING	high	already Icons reference
scenicrim_qld_gov_au		GENERAL WASTE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
scenicrim_qld_gov_au		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
scheibbs_umweltverbaende_at		Altpapier	Icons.PAPER	PAPER	high	already Icons reference
scheibbs_umweltverbaende_at		Biotonne	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
scheibbs_umweltverbaende_at		Gelber Sack	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
scheibbs_umweltverbaende_at		Restmüll	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sefton_gov_uk		GREEN	Icons.ORGANIC	ORGANIC	high	already Icons reference
sefton_gov_uk		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
sefton_gov_uk		RESIDUAL	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sheffield_gov_uk		BLACK	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sheffield_gov_uk		BLUE	Icons.NEWSPAPER	NEWSPAPER	high	already Icons reference
sheffield_gov_uk		BROWN	Icons.GLASS	GLASS	high	already Icons reference
sheffield_gov_uk		GREEN	Icons.ORGANIC	ORGANIC	high	already Icons reference
shellharbourwaste_com_au	au	FOGO	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
shellharbourwaste_com_au	au	Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
shellharbourwaste_com_au	au	Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
shoalhaven_nsw_gov_au		GENERAL WASTE	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
shoalhaven_nsw_gov_au		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
sholland_gov_uk		garden	Icons.GARDEN	GARDEN	high	already Icons reference
sholland_gov_uk		recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
sholland_gov_uk		refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
shropshire_gov_uk		Garden	Icons.GARDEN	GARDEN	high	already Icons reference
shropshire_gov_uk		General	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
shropshire_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
sica_lu		Bulky waste	Icons.BULKY	BULKY	high	already Icons reference
sica_lu		Clothing and Shoes	Icons.TEXTILE	TEXTILE	high	already Icons reference
sica_lu		Glass	Icons.GLASS	GLASS	high	already Icons reference
sica_lu		Hedges, Shrubs and Trees	Icons.GARDEN	GARDEN	high	already Icons reference
sica_lu		Organic waste	Icons.ORGANIC	ORGANIC	high	already Icons reference
sica_lu		Paper /Carton	Icons.PAPER	PAPER	high	already Icons reference
sica_lu		Residual waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sica_lu		Scrap and electrical appliances	Icons.METAL	METAL	high	already Icons reference
sica_lu		Valorlux - blue bag	Icons.RECYCLING	RECYCLING	high	already Icons reference
sidec_lu		BULKY	Icons.BULKY	BULKY	high	already Icons reference
sidec_lu		GLASS	Icons.GLASS	GLASS	high	already Icons reference
sidec_lu		ORGANIC	Icons.ORGANIC	ORGANIC	high	already Icons reference
sidec_lu		PAPER	Icons.PAPER	PAPER	high	already Icons reference
sidec_lu		RESIDUAL	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
silea_it		CARTA E CARTONE	Icons.PAPER	PAPER	high	already Icons reference
silea_it		INDIFFERENZIATO	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
silea_it		PLASTICA, LATTINE E TETRAPAK	Icons.RECYCLING	RECYCLING	high	already Icons reference
silea_it		SPAZZAMENTO MECCANIZZATO	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
silea_it		UMIDO	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
silea_it		VETRO	Icons.GLASS	GLASS	high	already Icons reference
simbio_si		bio	Icons.ORGANIC	ORGANIC	high	already Icons reference
simbio_si		emb	Icons.RECYCLING	RECYCLING	high	already Icons reference
simbio_si		mko	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sims_pl		Bio	Icons.ORGANIC	ORGANIC	high	already Icons reference
sims_pl		Glass	Icons.GLASS	GLASS	high	already Icons reference
sims_pl		Paper	Icons.PAPER	PAPER	high	already Icons reference
sims_pl		Recycle	Icons.RECYCLING	RECYCLING	high	already Icons reference
sims_pl		Trash	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sivom_rivedroite_fr		Ménagères	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sivom_rivedroite_fr		Recyclables	Icons.RECYCLING	RECYCLING	high	already Icons reference
sjobo_se		FF1	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sjobo_se		FF1-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sjobo_se		FF2	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sjobo_se		FF2-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sjobo_se		FG	Icons.GLASS	GLASS	high	already Icons reference
sjobo_se		FG-H	Icons.GLASS	GLASS	high	already Icons reference
sjobo_se		KOM	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
sjobo_se		KOM-H	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
sjobo_se		MAT	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
sjobo_se		MAT-H	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
sjobo_se		MEF	Icons.RECYCLING	RECYCLING	high	already Icons reference
sjobo_se		MEF-H	Icons.RECYCLING	RECYCLING	high	already Icons reference
sjobo_se		MoR	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sjobo_se		MoR-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sjobo_se		OFG	Icons.GLASS	GLASS	high	already Icons reference
sjobo_se		OFG-H	Icons.GLASS	GLASS	high	already Icons reference
sjobo_se		PAF	Icons.PAPER	PAPER	high	already Icons reference
sjobo_se		PAF-H	Icons.PAPER	PAPER	high	already Icons reference
sjobo_se		PLF	Icons.RECYCLING	RECYCLING	high	already Icons reference
sjobo_se		PLF-H	Icons.RECYCLING	RECYCLING	high	already Icons reference
sjobo_se		RST	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sjobo_se		RST-H	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sjobo_se		TRG	Icons.ORGANIC	ORGANIC	high	already Icons reference
sjobo_se		TRG-H	Icons.ORGANIC	ORGANIC	high	already Icons reference
sjobo_se		ToP	Icons.NEWSPAPER	NEWSPAPER	high	already Icons reference
sjobo_se		ToP-H	Icons.NEWSPAPER	NEWSPAPER	high	already Icons reference
sjshire_wa_gov_au		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
sjshire_wa_gov_au		Rubbish	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
skaraborg_se		Brännbart	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
skaraborg_se		Färgat glas/Ofärgat glas	Icons.GLASS	GLASS	high	already Icons reference
skaraborg_se		Matavfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
skaraborg_se		Matavfall/Restavfall	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
skaraborg_se		Plast/Kartong	Icons.PLASTIC_PACKAGING	PLASTIC_PACKAGING	high	already Icons reference
slough_gov_uk	uk	Food waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
slough_gov_uk	uk	Green bin	Icons.ORGANIC	ORGANIC	high	already Icons reference
slough_gov_uk	uk	Grey bin	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
slough_gov_uk	uk	Red bin	Icons.RECYCLING	RECYCLING	high	already Icons reference
smiecioplan_pl	pl	bio	Icons.ORGANIC	ORGANIC	high	already Icons reference
smiecioplan_pl	pl	metal	Icons.METAL	METAL	high	already Icons reference
smiecioplan_pl	pl	papier	Icons.PAPER	PAPER	high	already Icons reference
smiecioplan_pl	pl	szk	Icons.GLASS_COLORED	GLASS_COLORED	high	already Icons reference
smiecioplan_pl	pl	wielkogabaryt	Icons.BULKY	BULKY	high	already Icons reference
smiecioplan_pl	pl	zmieszane	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
snaga_mb_si		B	Icons.ORGANIC	ORGANIC	high	already Icons reference
snaga_mb_si		O	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
snaga_mb_si		P	Icons.NEWSPAPER	NEWSPAPER	high	already Icons reference
snaga_mb_si		S	Icons.GLASS	GLASS	high	already Icons reference
snaga_mb_si		U	Icons.RECYCLING	RECYCLING	high	already Icons reference
solihull_gov_uk		garden waste	Icons.GARDEN	GARDEN	high	already Icons reference
solihull_gov_uk		garden waste - subscribed	Icons.GARDEN	GARDEN	high	already Icons reference
solihull_gov_uk		household waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
solihull_gov_uk		mixed recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
south_ayrshire_gov_uk		Blue	Icons.RECYCLING	RECYCLING	high	already Icons reference
south_ayrshire_gov_uk		Brown	Icons.ORGANIC	ORGANIC	high	already Icons reference
south_ayrshire_gov_uk		Food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
south_ayrshire_gov_uk		Green	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
south_ayrshire_gov_uk		Grey	Icons.PAPER	PAPER	high	already Icons reference
south_ayrshire_gov_uk		Purple	Icons.GLASS	GLASS	high	already Icons reference
south_norfolk_and_broadland_gov_uk		Garden (if applicable)	Icons.GARDEN	GARDEN	high	already Icons reference
south_norfolk_and_broadland_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
south_norfolk_and_broadland_gov_uk		Rubbish	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
southampton_gov_uk		Food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
southampton_gov_uk		Garden Waste	Icons.GARDEN	GARDEN	high	already Icons reference
southampton_gov_uk		General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
southampton_gov_uk		Glass	Icons.GLASS	GLASS	high	already Icons reference
southampton_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
southderbyshire_gov_uk		Black	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
southderbyshire_gov_uk		Brown	Icons.ORGANIC	ORGANIC	high	already Icons reference
southderbyshire_gov_uk		Green	Icons.RECYCLING	RECYCLING	high	already Icons reference
southderbyshire_gov_uk		Podback	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
southglos_gov_uk		AHP BIN	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
southglos_gov_uk		BLACK BIN	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
southglos_gov_uk		FOOD BIN	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
southglos_gov_uk		GARDEN WASTE	Icons.GARDEN	GARDEN	high	already Icons reference
southglos_gov_uk		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
southkesteven_gov_uk		black	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
southkesteven_gov_uk		gray	Icons.RECYCLING	RECYCLING	high	already Icons reference
southkesteven_gov_uk		green	Icons.ORGANIC	ORGANIC	high	already Icons reference
southkesteven_gov_uk		purple	Icons.NEWSPAPER	NEWSPAPER	high	already Icons reference
southperth_wa_gov_au	au	General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
southperth_wa_gov_au	au	Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
southribble_gov_uk	uk	Food Waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
southribble_gov_uk	uk	Garden Waste	Icons.GARDEN	GARDEN	high	already Icons reference
southribble_gov_uk	uk	Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
southribble_gov_uk	uk	Refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
southtyneside_gov_uk		GARDEN	Icons.GARDEN	GARDEN	high	already Icons reference
southtyneside_gov_uk		HOUSEHOLD	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
southtyneside_gov_uk		RECYCLING	Icons.RECYCLING	RECYCLING	high	already Icons reference
southwark_gov_uk	uk	Communal Food	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
southwark_gov_uk	uk	Food Waste	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
southwark_gov_uk	uk	General Waste	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
southwark_gov_uk	uk	Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
southwark_gov_uk	uk	Recycling Sack	Icons.RECYCLING	RECYCLING	high	already Icons reference
spelthorne_gov_uk		Garden Waste	Icons.GARDEN	GARDEN	high	already Icons reference
spelthorne_gov_uk		Recycling	Icons.RECYCLING	RECYCLING	high	already Icons reference
spelthorne_gov_uk		Refuse	Icons.GENERAL_WASTE	GENERAL_WASTE	high	already Icons reference
sstaffs_gov_uk		Garden waste	mdi:leaf	GARDEN	medium	keyword: 'garden' (icon hint disagreed: ORGANIC)
sstaffs_gov_uk		General waste	mdi:trash-can	GENERAL_WASTE	high	keyword: 'general waste' + icon agrees
sstaffs_gov_uk		Recycling	mdi:recycle	RECYCLING	medium	icon-only: mdi:recycle → RECYCLING
sstaffs_gov_uk		Recycling & Garden waste	mdi:recycle	GARDEN	medium	keyword: 'garden' (icon hint disagreed: RECYCLING)
st_helens_gov_uk		BROWN BIN	Icons.BIO_KITCHEN	BIO_KITCHEN	high	already Icons reference
st_helens_gov_uk		GREEN BIN	Icons.RECYCLING	RECYCLING	high	already Icons reference
stadt_bamberg_de		Biomuell	Icons.ORGANIC	ORGANIC	high	already Icons reference
stadt_bamberg_de		Gelber	Icons.RECYCLING	RECYCLING	high	already Icons reference
stadt_bamberg_de		Papier	Icons.PAPER	PAPER	high	already Icons reference
